,caption,image_file,image_id
1906,an industrial area with many white buildings and some roads go through this area .,./train/images/471.tif,470
1907,some roads with plants on the roadside go through the industrial area .,./train/images/471.tif,470
1908,there are some white buildings in the industrial area with some roads go through .,./train/images/471.tif,470
1909,an industrial area with many white buildings and a crossroad in the middle .,./train/images/472.tif,471
1910,a crossroad is in the middle of the industrial area .,./train/images/472.tif,471
1911,many white buildings in the industrial area while some roads go through this area .,./train/images/472.tif,471
1912,there are many white buildings in the industrial area with a crossroad in the middle .,./train/images/472.tif,471
1913,an industrial area with many white buildings and some roads go through .,./train/images/472.tif,471
1914,an industrial area with many white buildings and some roads go through this area .,./train/images/473.tif,472
1915,this is an industrial area with some different white buildings .,./train/images/473.tif,472
1916,an industrial area with many white buildings and some roads go through this area .,./train/images/473.tif,472
1917,some roads with plants on the roadside go through the industrial area .,./train/images/473.tif,472
1918,there are some white buildings in the industrial area with some roads go through .,./train/images/473.tif,472
1919,an industrial area with many cars parked neatly beside .,./train/images/474.tif,473
1920,an industrial area with lots of cars parked neatly and many buildings beside .,./train/images/474.tif,473
1921,there are lots of cars parked neatly in the parking lot beside many buildings in the industrial area .,./train/images/474.tif,473
1922,lots of cars parked in the parking lot in the industrial area .,./train/images/474.tif,473
1923,an industrial area with a parking lot which many cars parked in beside .,./train/images/474.tif,473
1924,many warehouses arranged neatly in the industrial area .,./train/images/475.tif,474
1925,lots of warehouses arranged in lines in the industrial area .,./train/images/475.tif,474
1926,many different warehouses arranged neatly in the industrial area with some roads go through .,./train/images/475.tif,474
1927,some roads go through the industrial area .,./train/images/475.tif,474
1928,many warehouses arranged in lines in the industrial area with some roads goes through .,./train/images/475.tif,474
1929,many warehouses arranged neatly in the industrial area .,./train/images/476.tif,475
1930,lots of warehouses arranged in lines in the industrial area .,./train/images/476.tif,475
1931,many different warehouses arranged neatly in the industrial area with some roads go through .,./train/images/476.tif,475
1932,some roads go through the industrial area .,./train/images/476.tif,475
1933,many warehouses arranged in lines in the industrial area with some roads goes through .,./train/images/476.tif,475
1934,a wide railway goes through the industrial area .,./train/images/477.tif,476
1935,many white buildings in the industrial area while a wide railway goes through .,./train/images/477.tif,476
1936,there is a wide railway goes through the industrial area .,./train/images/477.tif,476
1937,a wide railway goes through the industrial area with many white buildings beside .,./train/images/477.tif,476
1938,a wide railway goes through the industrial area with many white buildings beside .,./train/images/477.tif,476
1939,an industrial area with many white buildings and warehouses .,./train/images/478.tif,477
1940,many warehouses and white buildings in the industrial area .,./train/images/478.tif,477
1941,there are many warehouses and white buildings in the industrial area .,./train/images/478.tif,477
1942,some roads go through the industrial area .,./train/images/478.tif,477
1943,some roads go through the industrial area with many warehouses and buildings .,./train/images/478.tif,477
1944,an industrial area with many white buildings and warehouses .,./train/images/479.tif,478
1945,many warehouses and white buildings in the industrial area .,./train/images/479.tif,478
1946,there are many warehouses and white buildings in the industrial area .,./train/images/479.tif,478
1947,some roads go through the industrial area .,./train/images/479.tif,478
1948,some roads go through the industrial area with many warehouses and buildings .,./train/images/479.tif,478
1949,an industrial area with many white buildings and some roads go through this area .,./train/images/480.tif,479
1950,this is an industrial area with some different white buildings .,./train/images/480.tif,479
1951,an industrial area with many white buildings and some roads go through this area .,./train/images/480.tif,479
1952,some roads with plants on the roadside go through the industrial area .,./train/images/480.tif,479
1953,there are some white buildings in the industrial area with some roads go through .,./train/images/480.tif,479
1954,an industrial area with many white buildings and some roads go through this area .,./train/images/481.tif,480
1955,this is an industrial area with some different white buildings .,./train/images/481.tif,480
1956,an industrial area with many white buildings and some roads go through this area .,./train/images/481.tif,480
1957,some roads with plants on the roadside go through the industrial area .,./train/images/481.tif,480
1958,there are some white buildings in the industrial area with some roads go through .,./train/images/481.tif,480
1959,an industrial area with many white buildings and some roads go through this area .,./train/images/482.tif,481
1960,this is an industrial area with some different white buildings .,./train/images/482.tif,481
1961,an industrial area with many white buildings and some roads go through this area .,./train/images/482.tif,481
1962,some roads with plants on the roadside go through the industrial area .,./train/images/482.tif,481
1963,there are some white buildings in the industrial area with some roads go through .,./train/images/482.tif,481
1964,an industrial area with many white buildings and some roads go through this area .,./train/images/483.tif,482
1965,this is an industrial area with some different white buildings .,./train/images/483.tif,482
1966,an industrial area with many white buildings and some roads go through this area .,./train/images/483.tif,482
1967,some roads with plants on the roadside go through the industrial area .,./train/images/483.tif,482
1968,there are some white buildings in the industrial area with some roads go through .,./train/images/483.tif,482
1969,an industrial area with many white buildings and warehouses .,./train/images/484.tif,483
1970,many warehouses and white buildings in the industrial area .,./train/images/484.tif,483
1971,there are many warehouses and white buildings in the industrial area .,./train/images/484.tif,483
1972,some roads go through the industrial area .,./train/images/484.tif,483
1973,some roads go through the industrial area with many warehouses and buildings .,./train/images/484.tif,483
1974,an industrial area with many white buildings and some roads go through this area .,./train/images/485.tif,484
1975,this is an industrial area with some different white buildings .,./train/images/485.tif,484
1976,an industrial area with many white buildings and some roads go through this area .,./train/images/485.tif,484
1977,some roads with plants on the roadside go through the industrial area .,./train/images/485.tif,484
1978,there are some white buildings in the industrial area with some roads go through .,./train/images/485.tif,484
1979,an industrial area with many white buildings and some roads go through this area .,./train/images/486.tif,485
1980,this is an industrial area with some different white buildings .,./train/images/486.tif,485
1981,an industrial area with many white buildings and some roads go through this area .,./train/images/486.tif,485
1982,some roads with plants on the roadside go through the industrial area .,./train/images/486.tif,485
1983,there are some white buildings in the industrial area with some roads go through .,./train/images/486.tif,485
1984,an industrial area with buildings of white and orange roofs .,./train/images/487.tif,486
1985,many buildings with white and orange roofs are in the industrial area .,./train/images/487.tif,486
1986,an industrial area with some buildings of white and orange roofs arranged neatly .,./train/images/487.tif,486
1987,there are many buildings of white and orange roofs in the industrail area .,./train/images/487.tif,486
1988,an industrail area with many buildings of white and orange roofs .,./train/images/487.tif,486
1989,an industrial area with many white buildings and some roads go through this area .,./train/images/488.tif,487
1990,this is an industrial area with some different white buildings .,./train/images/488.tif,487
1991,an industrial area with many white buildings and some roads go through this area .,./train/images/488.tif,487
1992,some roads with plants on the roadside go through the industrial area .,./train/images/488.tif,487
1993,there are some white buildings in the industrial area with some roads go through .,./train/images/488.tif,487
1994,an industrial area with many white buildings and some roads go through this area .,./train/images/489.tif,488
1995,this is an industrial area with some different white buildings .,./train/images/489.tif,488
1996,an industrial area with many white buildings and some roads go through this area .,./train/images/489.tif,488
1997,some roads with plants on the roadside go through the industrial area .,./train/images/489.tif,488
1998,there are some white buildings in the industrial area with some roads go through .,./train/images/489.tif,488
1999,an industrial area with many white buildings and a parking lot with many cars parked in .,./train/images/490.tif,489
2000,this is an industrial area with some white buildings while many cars parked neatly in the parking lot .,./train/images/490.tif,489
2001,an industrial area with many white buildings and many cars parked in the parking lot .,./train/images/490.tif,489
2002,some roads with plants on the roadside go through the industrial area .,./train/images/490.tif,489
2003,there are some white buildings in the industrial area with a parking lot beside .,./train/images/490.tif,489
2004,an industrial area with many white buildings and a parking lot with many cars parked in .,./train/images/491.tif,490
2005,this is an industrial area with some white buildings while many cars parked neatly in the parking lot .,./train/images/491.tif,490
2006,an industrial area with many white buildings and many cars parked in the parking lot .,./train/images/491.tif,490
2007,some roads with plants on the roadside go through the industrial area .,./train/images/491.tif,490
2008,there are some white buildings in the industrial area with a parking lot beside .,./train/images/491.tif,490
2009,an industrial area with many houses beside .,./train/images/492.tif,491
2010,many roads goes through the industrial area .,./train/images/492.tif,491
2011,many roads with plants on the roadsides go through the industrial area .,./train/images/492.tif,491
2012,there are many buildings with white buildings in the industrial area .,./train/images/492.tif,491
2013,this is an industrail area with many buildings with white roofs .,./train/images/492.tif,491
2014,an industrial area with many houses beside .,./train/images/493.tif,492
2015,many roads goes through the industrial area .,./train/images/493.tif,492
2016,many roads with plants on the roadsides go through the industrial area .,./train/images/493.tif,492
2017,there are many buildings with white buildings in the industrial area .,./train/images/493.tif,492
2018,this is an industrail area with many buildings with white roofs .,./train/images/493.tif,492
2019,many white buildings in the residential area while lots of plants on the roadside .,./train/images/494.tif,493
2020,there are many plants on the roadside while some white buildings beside .,./train/images/494.tif,493
2021,lots of white buildings in the residential area while some roads go through this area .,./train/images/494.tif,493
2022,there are many white buildings in the residential area with some roads go through .,./train/images/494.tif,493
2023,an residential area with many white buildings and green plants .,./train/images/494.tif,493
2024,many white buildings in the residential area while lots of plants on the roadside .,./train/images/495.tif,494
2025,there are many plants on the roadside with a lawn beside .,./train/images/495.tif,494
2026,lots of white buildings in the residential area with a lawn beside .,./train/images/495.tif,494
2027,there are many white buildings in the residential area with a lawn beside .,./train/images/495.tif,494
2028,an residential area with many white buildings and a lawn beside .,./train/images/495.tif,494
2029,many warehouses arranged neatly in the industrail area with a railway passed by .,./train/images/496.tif,495
2030,lots of warehouses arranged in lines in the industrial area with a railway passed by .,./train/images/496.tif,495
2031,many different warehouses arranged neatly in the industrial area with some roads go through .,./train/images/496.tif,495
2032,some roads go through the industrial area while a railway passed by .,./train/images/496.tif,495
2033,many warehouses arranged in lines in the industrial area with a railway passed by .,./train/images/496.tif,495
2034,many white buildings in the residential area while lots of plants on the roadside .,./train/images/497.tif,496
2035,there are many plants on the roadside with a lawn beside .,./train/images/497.tif,496
2036,lots of white buildings in the residential area with a lawn beside .,./train/images/497.tif,496
2037,there are many white buildings in the residential area with a lawn beside .,./train/images/497.tif,496
2038,an residential area with many white buildings and a lawn beside .,./train/images/497.tif,496
2039,an industrial area with many white buildings while some roads go through this area .,./train/images/498.tif,497
2040,this is an industrial area with some white buildings densely arranged .,./train/images/498.tif,497
2041,an industrial area with many white buildings arranged densely .,./train/images/498.tif,497
2042,some roads with plants on the roadside go through the industrial area .,./train/images/498.tif,497
2043,there are some white buildings arranged densely in the industrial area while some roads go through .,./train/images/498.tif,497
2044,an industrial area with many white buildings while some roads go through this area .,./train/images/499.tif,498
2045,this is an industrial area with some white buildings densely arranged .,./train/images/499.tif,498
2046,an industrial area with many white buildings arranged densely .,./train/images/499.tif,498
2047,some roads with plants on the roadside go through the industrial area .,./train/images/499.tif,498
2048,there are some white buildings arranged densely in the industrial area while some roads go through .,./train/images/499.tif,498
2049,an industrial area with many white buildings while some roads go through this area .,./train/images/500.tif,499
2050,this is an industrial area with some white buildings densely arranged .,./train/images/500.tif,499
2051,an industrial area with many white buildings arranged densely .,./train/images/500.tif,499
2052,some roads with plants on the roadside go through the industrial area .,./train/images/500.tif,499
2053,there are some white buildings arranged densely in the industrial area while some roads go through .,./train/images/500.tif,499
2054,an industrial area with many white buildings while some roads go through this area .,./train/images/501.tif,500
2055,this is an industrial area with some white buildings densely arranged .,./train/images/501.tif,500
2056,an industrial area with many white buildings arranged densely .,./train/images/501.tif,500
2057,some roads with plants on the roadside go through the industrial area .,./train/images/501.tif,500
2058,there are some white buildings arranged densely in the industrial area while some roads go through .,./train/images/501.tif,500
2059,an industrial area with many white buildings while some roads go through this area .,./train/images/502.tif,501
2060,this is an industrial area with some white buildings densely arranged .,./train/images/502.tif,501
2061,an industrial area with many white buildings arranged densely .,./train/images/502.tif,501
2062,some roads with plants on the roadside go through the industrial area .,./train/images/502.tif,501
2063,there are some white buildings arranged densely in the industrial area while some roads go through .,./train/images/502.tif,501
2064,an industrial area with many white buildings while some roads go through this area .,./train/images/503.tif,502
2065,this is an industrial area with some white buildings densely arranged .,./train/images/503.tif,502
2066,an industrial area with many white buildings arranged densely .,./train/images/503.tif,502
2067,some roads with plants on the roadside go through the industrial area .,./train/images/503.tif,502
2068,there are some white buildings arranged densely in the industrial area while some roads go through .,./train/images/503.tif,502
2069,an industrial area with some white buildings and a crossroad in the middle .,./train/images/504.tif,503
2070,there is a crossroad in the middle of the industrial area .,./train/images/504.tif,503
2071,there are many white buildings in the industrail area .,./train/images/504.tif,503
2072,many white buildings in the industrial area with a crossroad in the middle .,./train/images/504.tif,503
2073,an industial area with many buildings in while a crossroad in the middle .,./train/images/504.tif,503
2074,many white buildings in the residential area while lots of plants on the roadside .,./train/images/505.tif,504
2075,there are many plants on the roadside with a lawn beside .,./train/images/505.tif,504
2076,lots of white buildings in the residential area with a lawn beside .,./train/images/505.tif,504
2077,there are many white buildings in the residential area with a lawn beside .,./train/images/505.tif,504
2078,an industrial area with many white buildings and a lawn beside .,./train/images/505.tif,504
2079,an industrial area with many buildings arranged densely .,./train/images/506.tif,505
2080,there are some buildings arranged densely in the residential area .,./train/images/506.tif,505
2081,many buildings densely arranged in the residential area while some roads go though .,./train/images/506.tif,505
2082,some roads go through the industrial area with many white buildings arranged densely .,./train/images/506.tif,505
2083,there are many buildings densely arranged in the industrial buildings .,./train/images/506.tif,505
2084,an industrial area with many buildings arranged densely .,./train/images/507.tif,506
2085,there are some buildings arranged densely in the residential area .,./train/images/507.tif,506
2086,many buildings densely arranged in the residential area while some roads go though .,./train/images/507.tif,506
2087,some roads go through the industrial area with many white buildings arranged densely .,./train/images/507.tif,506
2088,there are many buildings densely arranged in the industrial buildings .,./train/images/507.tif,506
2089,an industrial area with many buildings arranged densely .,./train/images/508.tif,507
2090,there are some buildings arranged densely in the residential area .,./train/images/508.tif,507
2091,many buildings densely arranged in the residential area while some roads go though .,./train/images/508.tif,507
2092,some roads go through the industrial area with many white buildings arranged densely .,./train/images/508.tif,507
2093,there are many buildings densely arranged in the industrial buildings .,./train/images/508.tif,507
2094,an industrial area with many buildings arranged densely .,./train/images/509.tif,508
2095,there are some buildings arranged densely in the residential area .,./train/images/509.tif,508
2096,many buildings densely arranged in the residential area while some roads go though .,./train/images/509.tif,508
2097,some roads go through the industrial area with many white buildings arranged densely .,./train/images/509.tif,508
2098,there are many buildings densely arranged in the industrial buildings .,./train/images/509.tif,508
2099,an industrial area with some white buildings and a crossroad in the middle .,./train/images/510.tif,509
2100,there is a crossroad in the middle of the industrial area .,./train/images/510.tif,509
2101,there are many white buildings arranged densely in the industrail area .,./train/images/510.tif,509
2102,many white buildings in the industrial area with a crossroad in the middle .,./train/images/510.tif,509
2103,an industial area with many buildings arranged densely while a crossroad in the middle .,./train/images/510.tif,509
2104,an industrial area with many white buildings and some roads go through this area .,./train/images/511.tif,510
2105,this is an industrial area with some different white buildings .,./train/images/511.tif,510
2106,an industrial area with many white buildings and some roads go through this area .,./train/images/511.tif,510
2107,some roads with plants on the roadside go through the industrial area .,./train/images/511.tif,510
2108,there are some white buildings in the industrial area with some roads go through .,./train/images/511.tif,510
2109,an industrial area with many white buildings and some roads go through this area .,./train/images/512.tif,511
2110,this is an industrial area with some different white buildings .,./train/images/512.tif,511
2111,an industrial area with many white buildings and some roads go through this area .,./train/images/512.tif,511
2112,some roads with plants on the roadside go through the industrial area .,./train/images/512.tif,511
2113,there are some white buildings in the industrial area with some roads go through .,./train/images/512.tif,511
2114,an industrial area with many white buildings and some roads go through this area .,./train/images/513.tif,512
2115,this is an industrial area with some different white buildings .,./train/images/513.tif,512
2116,an industrial area with many white buildings and some roads go through this area .,./train/images/513.tif,512
2117,some roads with plants on the roadside go through the industrial area .,./train/images/513.tif,512
2118,there are some white buildings in the industrial area with some roads go through .,./train/images/513.tif,512
2119,an industrial area with many white buildings and some roads go through this area .,./train/images/514.tif,513
2120,this is an industrial area with some different white buildings .,./train/images/514.tif,513
2121,an industrial area with many white buildings and some roads go through this area .,./train/images/514.tif,513
2122,some roads with plants on the roadside go through the industrial area .,./train/images/514.tif,513
2123,there are some white buildings in the industrial area with some roads go through .,./train/images/514.tif,513
2124,an industrial area with many white buildings and some roads go through this area .,./train/images/515.tif,514
2125,this is an industrial area with some different white buildings .,./train/images/515.tif,514
2126,an industrial area with many white buildings and some roads go through this area .,./train/images/515.tif,514
2127,some roads with plants on the roadside go through the industrial area .,./train/images/515.tif,514
2128,there are some white buildings in the industrial area with some roads go through .,./train/images/515.tif,514
2129,a crossroad in the middle of the industrial area .,./train/images/516.tif,515
2130,many white buildings in the industrial area while a crossroad in the middle .,./train/images/516.tif,515
2131,a crossroad is in the middle of the industrial area with many white houses densely arranged .,./train/images/516.tif,515
2132,many houses are densely arranged while a crossroad in the middle .,./train/images/516.tif,515
2133,an industrial area with many white buildings densely arranged while a crossroad in the middle .,./train/images/516.tif,515
2134,an industrial area with many white buildings densely arranged .,./train/images/517.tif,516
2135,an industrial area with many white buildings and some roads go through this area .,./train/images/517.tif,516
2136,some roads go through the industrial area with many white buildings .,./train/images/517.tif,516
2137,some roads go through the industrial area with many buildings .,./train/images/517.tif,516
2138,many white buildings arranged densely in the industrial area .,./train/images/517.tif,516
2139,an industrial area with many white buildings densely arranged while a river beside .,./train/images/518.tif,517
2140,a river with dark green waters is beside a industrial area .,./train/images/518.tif,517
2141,there is a river beside the industrial area .,./train/images/518.tif,517
2142,an industrial area with many white buildings densely arranged while a river passed by .,./train/images/518.tif,517
2143,an industrial area with many white buildings  while a river passed by .,./train/images/518.tif,517
2144,an industrial area with many white buildings arranged densely while a railway passed by .,./train/images/519.tif,518
2145,an industrail area with some white buildings while a railway passed by .,./train/images/519.tif,518
2146,there is a railway beside the industrial area .,./train/images/519.tif,518
2147,a railway passing by the industrial area which has some white buildings densely arranged .,./train/images/519.tif,518
2148,there is a railway passing by the industrial area .,./train/images/519.tif,518
2149,an industrial area with some white buildings densely arranged while some roads go through .,./train/images/520.tif,519
2150,some roads with plants on the roadside pass through the industrial area .,./train/images/520.tif,519
2151,there are some road with green plants on the roadside pass through the industrial area .,./train/images/520.tif,519
2152,an industrial area with some white buildings densely arranged while some roads goes though .,./train/images/520.tif,519
2153,an industrial area with some white buildings while some roads goes through this area .,./train/images/520.tif,519
2154,an industrial area with some white buildings densely arranged and a crossroad in the middle .,./train/images/521.tif,520
2155,some roads with plants on the roadside pass through the industrial area .,./train/images/521.tif,520
2156,there are some road with green plants on the roadside pass through the industrial area .,./train/images/521.tif,520
2157,an industrial area with some white buildings densely arranged and a crossroad in the middle .,./train/images/521.tif,520
2158,an industrial area with some white buildings while some roads goes through this area .,./train/images/521.tif,520
2159,an industrial area with some white buildings densely arranged and a crossroad in the middle .,./train/images/522.tif,521
2160,some roads with plants on the roadside pass through the industrial area .,./train/images/522.tif,521
2161,there are some road with green plants on the roadside pass through the industrial area .,./train/images/522.tif,521
2162,an industrial area with some white buildings densely arranged and a crossroad in the middle .,./train/images/522.tif,521
2163,an industrial area with some white buildings while some roads goes through this area .,./train/images/522.tif,521
2164,many buildings with white and red roofs arranged densely in the industrial area .,./train/images/523.tif,522
2165,an industrial area with many buildings of white and red roofs and a lawn beside .,./train/images/523.tif,522
2166,there is a lawn beside the industrial area .,./train/images/523.tif,522
2167,there are many buildings with red and white roofs arranged densely while a lawn beside .,./train/images/523.tif,522
2168,an industrial area with many white and red buildings while a lawn beside .,./train/images/523.tif,522
2169,a railway passes through the industrial area .,./train/images/524.tif,523
2170,an industrial area with many white buildings while a railway goes through .,./train/images/524.tif,523
2171,there is a railway goes through the industrial area .,./train/images/524.tif,523
2172,an industrial area with many white buildings while a railway passes through .,./train/images/524.tif,523
2173,a wide railway goes through the industrial area .,./train/images/524.tif,523
2174,an industrial area with some white buildings densely arranged while some roads go through .,./train/images/525.tif,524
2175,some roads with plants on the roadside pass through the industrial area .,./train/images/525.tif,524
2176,there are some road with green plants on the roadside pass through the industrial area .,./train/images/525.tif,524
2177,an industrial area with some white buildings densely arranged while some roads goes though .,./train/images/525.tif,524
2178,an industrial area with some white buildings while some roads goes through this area .,./train/images/525.tif,524
2179,an industrial area with some white buildings densely arranged while a lawn beside .,./train/images/526.tif,525
2180,some roads with plants on the roadside pass through the industrial area .,./train/images/526.tif,525
2181,there are some road with green plants on the roadside pass through the industrial area .,./train/images/526.tif,525
2182,an industrial area with some white buildings densely arranged while a lawn beside .,./train/images/526.tif,525
2183,an industrial area with some white buildings while a lawn beside .,./train/images/526.tif,525
2184,an industrial area with some white buildings densely arranged while some roads go through .,./train/images/527.tif,526
2185,some roads with plants on the roadside pass through the industrial area .,./train/images/527.tif,526
2186,there are some road with green plants on the roadside pass through the industrial area .,./train/images/527.tif,526
2187,an industrial area with some white buildings densely arranged while some roads goes though .,./train/images/527.tif,526
2188,an industrial area with some white buildings while some roads goes through this area .,./train/images/527.tif,526
2189,an industrial area with many white buildings arranged densely while a residential area beside .,./train/images/528.tif,527
2190,many white buildings are densely arranged in the industrial area while some houses beside .,./train/images/528.tif,527
2191,an industrial area located beside the residential area .,./train/images/528.tif,527
2192,many white buildings are densely arranged in the industrial area while some houses beside .,./train/images/528.tif,527
2193,this is an industrial area located beside a residential area .,./train/images/528.tif,527
2194,an industrial area with many white buildings arranged densely while a residential area beside .,./train/images/529.tif,528
2195,many white buildings are densely arranged in the industrial area while some houses beside .,./train/images/529.tif,528
2196,an industrial area located beside the residential area .,./train/images/529.tif,528
2197,many white buildings are densely arranged in the industrial area while some houses beside .,./train/images/529.tif,528
2198,this is an industrial area located beside a residential area .,./train/images/529.tif,528
2199,a runway with arrow marks with a lawn beside .,./train/images/548.tif,547
2200,there are some arrow marks in the runway while a lawn beside .,./train/images/548.tif,547
2201,a runway with many arrow marks while a lawn beside .,./train/images/548.tif,547
2202,this is a runway with many arrow marks with a lawn beside .,./train/images/548.tif,547
2203,some arrow marks in the runway while a lawn beside .,./train/images/548.tif,547
2204,many runways with marking lines and some lawn in the middle .,./train/images/549.tif,548
2205,there are many white marking lines in the runway with some lawns in the middle .,./train/images/549.tif,548
2206,there are some white marking lines in the curving runway while some lawns in the middle .,./train/images/549.tif,548
2207,many curving runway with some white marking lines on .,./train/images/549.tif,548
2208,there are some curving runway with some white marking lines on .,./train/images/549.tif,548
2209,two straight runways are parallel to each other while some white marking lines on them .,./train/images/550.tif,549
2210,two straight runways separated by a lawn are parallel to each other .,./train/images/550.tif,549
2211,there is a lawn separate two straight parallel runways .,./train/images/550.tif,549
2212,two straight white runways with white marking lines on are parallel to each other .,./train/images/550.tif,549
2213,there are some white marking lines on two parallel straight runways .,./train/images/550.tif,549
2214,two straight runways are parallel to each other while some white marking lines on them .,./train/images/551.tif,550
2215,two straight runways separated by a lawn are parallel to each other .,./train/images/551.tif,550
2216,there is a lawn separate two straight parallel runways .,./train/images/551.tif,550
2217,two straight white runways with white marking lines on are parallel to each other .,./train/images/551.tif,550
2218,there are some white marking lines on two parallel straight runways .,./train/images/551.tif,550
2219,many runways with marking lines and some lawn in the middle .,./train/images/552.tif,551
2220,there are many white marking lines in the runway with some lawns in the middle .,./train/images/552.tif,551
2221,there are some white marking lines in the curving runway while some lawns in the middle .,./train/images/552.tif,551
2222,many curving runway with some white marking lines on .,./train/images/552.tif,551
2223,there are some curving runway with some white marking lines on .,./train/images/552.tif,551
2224,many runways with marking lines and some lawn in the middle .,./train/images/553.tif,552
2225,there are many white marking lines in the runway with some lawns in the middle .,./train/images/553.tif,552
2226,there are some white marking lines in the curving runway while some lawns in the middle .,./train/images/553.tif,552
2227,many curving runway with some white marking lines on .,./train/images/553.tif,552
2228,there are some curving runway with some white marking lines on .,./train/images/553.tif,552
2229,some white airplanes in the airport while some runways beside .,./train/images/554.tif,553
2230,some white ariplanes parked in the airport with some curving runways beside .,./train/images/554.tif,553
2231,some curving runways with white marking lines on it while three airplanes parked beside .,./train/images/554.tif,553
2232,three white airplanes are parked in the airport while some runway beside .,./train/images/554.tif,553
2233,there are three white airplanes parked in the airport while some runway beside .,./train/images/554.tif,553
2234,a runway with some marking lines on it while a lawn beside .,./train/images/555.tif,554
2235,there are some marking lines in the runway while a lawn beside .,./train/images/555.tif,554
2236,a runway with many marking lines on it while a lawn beside .,./train/images/555.tif,554
2237,this is a runway with many marking lines on it while a lawn beside .,./train/images/555.tif,554
2238,some marking lines are in the runway while a lawn beside .,./train/images/555.tif,554
2239,some white airplanes in the airport while some runways beside .,./train/images/556.tif,555
2240,some white ariplanes parked in the airport with some curving runways beside .,./train/images/556.tif,555
2241,some curving runways with white marking lines on it while two airplanes parked beside .,./train/images/556.tif,555
2242,two white airplanes are parked in the airport while some runway beside .,./train/images/556.tif,555
2243,there are two white airplanes parked in the airport while some runway beside .,./train/images/556.tif,555
2244,this is a runway with some white marking lines on it while some buildings beside .,./train/images/557.tif,556
2245,a runway with many white marking lines on it while some buildings beside .,./train/images/557.tif,556
2246,some buildings beside the runway .,./train/images/557.tif,556
2247,there are some buildings beside a runway which has many marking lines on it .,./train/images/557.tif,556
2248,a runway with many marking lines on while some white buildings beside .,./train/images/557.tif,556
2249,some runways with some marking lines on while a lawn beside .,./train/images/558.tif,557
2250,there are some marking lines in the runways while a lawn beside .,./train/images/558.tif,557
2251,some curving runways with many marking lines on while a lawn beside .,./train/images/558.tif,557
2252,there are some curved runways with many marking lines on while a lawn beside .,./train/images/558.tif,557
2253,some marking lines are in the runways while lawns beside .,./train/images/558.tif,557
2254,some runways with some marking lines on while a lawn beside .,./train/images/559.tif,558
2255,there are some marking lines in the runways while a lawn beside .,./train/images/559.tif,558
2256,some curving runways with many marking lines on while a lawn beside .,./train/images/559.tif,558
2257,there are some curved runways with many marking lines on while a lawn beside .,./train/images/559.tif,558
2258,some marking lines are in the runways while lawns beside .,./train/images/559.tif,558
2259,some runways with some marking lines on while a lawn beside .,./train/images/560.tif,559
2260,there are some marking lines in the runways while a lawn beside .,./train/images/560.tif,559
2261,some curving runways with many marking lines on while a lawn beside .,./train/images/560.tif,559
2262,there are some curved runways with many marking lines on while a lawn beside .,./train/images/560.tif,559
2263,some marking lines are in the runways while lawns beside .,./train/images/560.tif,559
2264,some runways with some marking lines on while a lawn beside .,./train/images/561.tif,560
2265,there are some marking lines in the runways while a lawn beside .,./train/images/561.tif,560
2266,some curving runways with many marking lines on while a lawn beside .,./train/images/561.tif,560
2267,there are some curved runways with many marking lines on while a lawn beside .,./train/images/561.tif,560
2268,some marking lines are in the runways while lawns beside .,./train/images/561.tif,560
2269,some runways with some marking lines on while a lawn beside .,./train/images/562.tif,561
2270,there are some marking lines in the runways while a lawn beside .,./train/images/562.tif,561
2271,some curving runways with many marking lines on while a lawn beside .,./train/images/562.tif,561
2272,there are some curved runways with many marking lines on while a lawn beside .,./train/images/562.tif,561
2273,some marking lines are in the runways while lawns beside .,./train/images/562.tif,561
2274,some runways with some marking lines on while a lawn beside .,./train/images/563.tif,562
2275,there are some marking lines in the runways while a lawn beside .,./train/images/563.tif,562
2276,some curving runways with many marking lines on while a lawn beside .,./train/images/563.tif,562
2277,there are some curved runways with many marking lines on while a lawn beside .,./train/images/563.tif,562
2278,some marking lines are in the runways while lawns beside .,./train/images/563.tif,562
2279,a straight runway with many white marking lines goes through a lawn .,./train/images/564.tif,563
2280,this is a straight runway with many marking lines on goes through a lawn .,./train/images/564.tif,563
2281,there is a lawn beside the straight runway .,./train/images/564.tif,563
2282,a straight runway goes through a lawn with some marking lines on it .,./train/images/564.tif,563
2283,a straight runway with many white marking lines on goes through the lawn .,./train/images/564.tif,563
2284,there are some runways with different kinds of marking lines .,./train/images/565.tif,564
2285,some runways with different kinds of marking lines while a lawn beside .,./train/images/565.tif,564
2286,there are some complex marking lines on the runways while a lawn beside .,./train/images/565.tif,564
2287,some complex marking lines on the runways while a lawn beside .,./train/images/565.tif,564
2288,some ruwnays with complex marking lines on while a lawn beside .,./train/images/565.tif,564
2289,some highways with some cars on while a runway beside .,./train/images/566.tif,565
2290,there are some highways beside the runway .,./train/images/566.tif,565
2291,some cars on the highways while a runway beside .,./train/images/566.tif,565
2292,an airport with runways and lawns while some highways passed by .,./train/images/566.tif,565
2293,this is an airport with some runways and lawns while some highway passed by .,./train/images/566.tif,565
2294,a runway with some marking lines on it while some lawns beside .,./train/images/567.tif,566
2295,there are some marking lines in the runway while some lawns beside .,./train/images/567.tif,566
2296,a runway with many marking lines on it while some lawns beside .,./train/images/567.tif,566
2297,this is a runway with many marking lines on it while some lawns beside .,./train/images/567.tif,566
2298,some marking lines are in the runway while some lawns beside .,./train/images/567.tif,566
